query,song_id
I'm looking for popular songs that are not explicit and have a very low liveness.,6lazLV13sV8VNGJTjL4Zeu
Do you have any folk rock tunes that are mellow but still have high speechiness?,6lazLV13sV8VNGJTjL4Zeu
Suggest some solo songs with very high acousticness and a major mode.,6lazLV13sV8VNGJTjL4Zeu
Can you suggest more classic rock songs from the mid-90s with a laid-back vibe?,7zySrJDb2H7fn2kF3t9odr
Find me upbeat tracks in a minor key with high energy and a live feel like this one.,7zySrJDb2H7fn2kF3t9odr
I'm looking for garage rock songs in D minor with a medium tempo and a raw sound.,7zySrJDb2H7fn2kF3t9odr
"Do you have any lesser-known garage rock artists with low-key, non-explicit tracks?",7zySrJDb2H7fn2kF3t9odr
"Recommend me some songs that are not too loud, with a medium valence and minimal vocals.",7zySrJDb2H7fn2kF3t9odr
Can you recommend some upbeat art rock songs similar to Sunshine Superman?,4RGxUjaCmVtD30pIhtEi7w
Give me more melodic tracks with a medium tempo and high energy level like this one,4RGxUjaCmVtD30pIhtEi7w
"I'm in the mood for some non-explicit solo songs with a major key, can you suggest some?",4RGxUjaCmVtD30pIhtEi7w
How about some popular art rock songs with a similar valence and instrumentalness to Sunshine Superman?,4RGxUjaCmVtD30pIhtEi7w
I'm looking for more songs by Donovan that are mellow and in the key of C#,4RGxUjaCmVtD30pIhtEi7w
Can you recommend more folk rock songs like 'In Our Time' by Nancy Sinatra?,13ta4h3JwEmiRzoEZetyd9
"I'm looking for something with high acousticness and low loudness, similar to this track.",13ta4h3JwEmiRzoEZetyd9
"Do you have any fast-paced, energetic songs in a minor key like 'In Our Time'?",13ta4h3JwEmiRzoEZetyd9
"Give me more songs with high speechiness and medium valence, but not too danceable.",13ta4h3JwEmiRzoEZetyd9
Can you recommend any popular folk rock tracks with a low explicit rating and medium energy?,13ta4h3JwEmiRzoEZetyd9
Can you recommend more folk rock songs with a very high acousticness?,6j2ydq5grFnavpTXTiCYed
Give me some low-energy solo tracks in the key of F# with very low danceability,6j2ydq5grFnavpTXTiCYed
I'm in the mood for some mellow songs with very low tempo and very low loudness,6j2ydq5grFnavpTXTiCYed
Find me some very low-popularity folk rock tunes in major key with a very low valence,6j2ydq5grFnavpTXTiCYed
"Do you have any non-explicit, very low-popularity songs with medium liveness and low instrumentalness?",6j2ydq5grFnavpTXTiCYed
Can you recommend more psychedelic rock songs with a medium tempo?,1tdltVUBkiBCW1C3yB4zyD
"I'm looking for popular songs from artists similar to The Beatles, but with a higher energy level.",1tdltVUBkiBCW1C3yB4zyD
Give me some non-explicit solo songs in a major key like 'Yellow Submarine'.,1tdltVUBkiBCW1C3yB4zyD
Do you have any tracks with very low instrumentalness and high liveness for a lively atmosphere?,1tdltVUBkiBCW1C3yB4zyD
I need more songs with a medium valence and medium danceability like this one.,1tdltVUBkiBCW1C3yB4zyD
Can you recommend more psychedelic rock songs like this one?,6EOKwO6WaLal58MSsi6U4W
I'm looking for high-energy songs in a minor key like 'Eleanor Rigby',6EOKwO6WaLal58MSsi6U4W
Give me some very acoustic and melancholic tracks with medium tempo,6EOKwO6WaLal58MSsi6U4W
What are some popular songs by artists similar to The Beatles?,6EOKwO6WaLal58MSsi6U4W
"Do you have any mellow, non-explicit solo tracks in a high tempo?",6EOKwO6WaLal58MSsi6U4W
I'm looking for more folk rock songs from the mid-60s like this one.,37Dl7jQMmt0gUnzTKqnjkN
Can you recommend some acoustic tracks with a melancholic feel similar to this one?,37Dl7jQMmt0gUnzTKqnjkN
"Give me some low-energy, live performances in the key of E.",37Dl7jQMmt0gUnzTKqnjkN
I want more songs with medium tempo and a high acousticness.,37Dl7jQMmt0gUnzTKqnjkN
Find me some popular album rock tunes with a low valence.,37Dl7jQMmt0gUnzTKqnjkN
Can you recommend more melancholy acoustic rock songs similar to 'Blue Side of Lonesome'?,2cHEvRX7ZJRwqJiN4mKrvb
"I'm looking for slow, quiet rock tracks in A major that are great for relaxing.",2cHEvRX7ZJRwqJiN4mKrvb
Give me some calming rock-and-roll tunes with high instrumental presence and gentle energy.,2cHEvRX7ZJRwqJiN4mKrvb
Are there any other popular rock songs with a low tempo and a subdued mood like this one?,2cHEvRX7ZJRwqJiN4mKrvb
I'd like to discover more low-key rock music from lesser-known artists like Jim Reeves.,2cHEvRX7ZJRwqJiN4mKrvb
I'm in the mood for something upbeat and lively like 'Working in the Coal Mine'. Any suggestions?,5GR1Jj5ahZtoR6WqyM5LP4
Can you recommend more rock-and-roll tracks with a similar feel to this one?,5GR1Jj5ahZtoR6WqyM5LP4
"I'm looking for rock music with a positive, cheerful vibe. Got anything like that?",5GR1Jj5ahZtoR6WqyM5LP4
Give me songs from the same era as 'Working in the Coal Mine' that are easygoing and melodic.,5GR1Jj5ahZtoR6WqyM5LP4
I want to discover more rock-and-roll tunes with a strong focus on vocals and catchy lyrics.,5GR1Jj5ahZtoR6WqyM5LP4
Can you recommend more folk rock songs from the early 2010s with a mellow vibe like this one?,7pLsgtrI0Bx1l8UbP1SvEE
I'm in the mood for high-energy tracks in F major that are not too danceable. Any recommendations?,7pLsgtrI0Bx1l8UbP1SvEE
Give me some popular songs from highly acclaimed folk rock artists with very high acousticness and medium energy levels.,7pLsgtrI0Bx1l8UbP1SvEE
Looking for low-tempo tracks with a high loudness and medium valence. Any suggestions?,7pLsgtrI0Bx1l8UbP1SvEE
Do you have any non-explicit solo folk rock songs with low instrumentalness similar to this one?,7pLsgtrI0Bx1l8UbP1SvEE
Can you recommend more classic rock songs with a high energy level?,76ICmoJ4PcoMWoooaTxnQs
Give me some upbeat tracks in a major key similar to this one.,76ICmoJ4PcoMWoooaTxnQs
I'm looking for music with high instrumentalness and very high liveness.,76ICmoJ4PcoMWoooaTxnQs
Do you have any songs with high valence and high speechiness?,76ICmoJ4PcoMWoooaTxnQs
Find me more popular classic rock songs with a low loudness level.,76ICmoJ4PcoMWoooaTxnQs
Can you recommend more mellow songs like 'Turn Down Day' for a quiet evening?,1Cw4wNWzSc9oSeE335I8fw
I'm looking for classic garage rock tracks from the early 90s with a minor key like this one.,1Cw4wNWzSc9oSeE335I8fw
Give me more songs with high acousticness and very high tempo similar to this track.,1Cw4wNWzSc9oSeE335I8fw
Do you have any recommendations for solo artists with very low energy and very high valence?,1Cw4wNWzSc9oSeE335I8fw
Find me some medium liveness songs in the key of D that are not too explicit.,1Cw4wNWzSc9oSeE335I8fw
I'm in the mood for some classic garage rock like Rumors by Syndicate Of Sound,31VnXPM48QGMyUmVnVtCAj
"Can you recommend some mellow, acoustic tracks in the key of C?",31VnXPM48QGMyUmVnVtCAj
Give me more songs with high tempo and high valence,31VnXPM48QGMyUmVnVtCAj
"I want to discover more low energy, medium danceability tracks with a major key",31VnXPM48QGMyUmVnVtCAj
Any popular garage rock songs with low loudness and high acousticness?,31VnXPM48QGMyUmVnVtCAj
Can you recommend more high-energy songs like this one?,4gKkrvF43rvvO2NpSNbxuk
I'm looking for popular art rock tracks from the late 2000s.,4gKkrvF43rvvO2NpSNbxuk
Give me something with low tempo and high instrumentalness.,4gKkrvF43rvvO2NpSNbxuk
"Do you have any upbeat, non-explicit songs in A# major?",4gKkrvF43rvvO2NpSNbxuk
"Find me some mellow, low-energy tracks that are not too acoustic.",4gKkrvF43rvvO2NpSNbxuk
Can you recommend more folk rock songs from the mid-1960s with a similar mellow vibe?,1tQy2AqgFc0AdddmIboIfX
Give me some popular tracks by Simon & Garfunkel that are not too energetic.,1tQy2AqgFc0AdddmIboIfX
I'm looking for acoustic songs in the key of A# with a low tempo and subdued mood.,1tQy2AqgFc0AdddmIboIfX
Do you have any solo songs with very low energy and a major key?,1tQy2AqgFc0AdddmIboIfX
What are some medium-popular folk rock tracks with a melancholic feel and low instrumental presence?,1tQy2AqgFc0AdddmIboIfX
Can you suggest more classic garage rock songs with a mellow vibe similar to 'Lil' Red Riding Hood'?,5gLYu6fQRcxnLK5VFOUaWh
Give me some energetic tracks in a major key like 'Lil' Red Riding Hood' released in the late 2010s,5gLYu6fQRcxnLK5VFOUaWh
"I'm in the mood for some high-energy, danceable songs in D major like 'Lil' Red Riding Hood'",5gLYu6fQRcxnLK5VFOUaWh
"Recommend me some popular classic garage rock songs with very low explicitness, similar to 'Lil' Red Riding Hood'",5gLYu6fQRcxnLK5VFOUaWh
Looking for more solo classic garage rock tracks with a medium valence and medium tempo like 'Lil' Red Riding Hood',5gLYu6fQRcxnLK5VFOUaWh
Can you recommend some upbeat folk rock songs similar to Petula Clark's style?,0neniOq88zX3RLJmYffzjc
I'm in the mood for some relaxing acoustic tunes in a major key like 'I Couldn't Live Without Your Love',0neniOq88zX3RLJmYffzjc
Give me some low-energy solo folk rock tracks from around the early 2000s,0neniOq88zX3RLJmYffzjc
I want to discover some medium-tempo folk rock songs in the key of D with a positive vibe,0neniOq88zX3RLJmYffzjc
Find me some lesser-known folk rock artists with a mellow sound like Petula Clark,0neniOq88zX3RLJmYffzjc
Can you recommend some acoustic folk rock songs with a mellow vibe?,1f6JxG6MNzILprLk4PNdi8
I'm looking for more solo songs in a major key with high liveness and medium speechiness.,1f6JxG6MNzILprLk4PNdi8
Give me some low tempo tracks with a melancholic feel and low energy.,1f6JxG6MNzILprLk4PNdi8
Do you have any folk rock songs with very low danceability and a low valence?,1f6JxG6MNzILprLk4PNdi8
"I want to hear more songs like 'Go Ahead And Cry' by The Righteous Brothers, with very low popularity and no explicit content.",1f6JxG6MNzILprLk4PNdi8
Can you suggest more high-energy rock tracks in a major key like this one?,1iNN8y9syNFes6DvQuXEF5
I'm looking for songs with very low danceability and high instrumentality similar to this one.,1iNN8y9syNFes6DvQuXEF5
Give me more tracks with high speechiness and very low valence.,1iNN8y9syNFes6DvQuXEF5
Do you have any rock songs with medium acousticness and high liveness?,1iNN8y9syNFes6DvQuXEF5
Recommend me some low-tempo album rock with very high loudness.,1iNN8y9syNFes6DvQuXEF5
Can you recommend more mellow folk rock songs like 'Distant Shores'?,1rIMP1IB5MlQcvVMb6ffER
Give me some low-tempo solo tracks in major key with a very high acousticness.,1rIMP1IB5MlQcvVMb6ffER
I'm looking for more songs with very low energy and high instrumentalness.,1rIMP1IB5MlQcvVMb6ffER
Do you have any folk rock tunes in A major with medium danceability?,1rIMP1IB5MlQcvVMb6ffER
Find me songs with low tempo and very low speechiness similar to this track.,1rIMP1IB5MlQcvVMb6ffER
Can you recommend me more folk rock songs like 'This Door Swings Both Ways'?,1i3UgE6PwnaXV33x73ucPn
"I'm in the mood for some mellow music with high danceability, any suggestions?",1i3UgE6PwnaXV33x73ucPn
"Give me songs in a major key with low tempo, similar to this one by Herman's Hermits.",1i3UgE6PwnaXV33x73ucPn
"I want more tracks with high speechiness and medium valence, any recommendations?",1i3UgE6PwnaXV33x73ucPn
Do you have any acoustic songs with a very low energy level that are not explicit?,1i3UgE6PwnaXV33x73ucPn
Can you recommend more folk rock songs with a very high acousticness and low energy?,36bdQ20bomVkGt6FGD96lu
"Give me some mellow, high tempo tracks in a major key like C.",36bdQ20bomVkGt6FGD96lu
I'm in the mood for some very high valence songs with a low loudness.,36bdQ20bomVkGt6FGD96lu
Do you have any recommendations for very low popularity folk rock tracks?,36bdQ20bomVkGt6FGD96lu
Find me more solo songs with a very high liveness and medium danceability.,36bdQ20bomVkGt6FGD96lu
Can you recommend more classic garage rock songs with a very high danceability?,4V5RFkTNDTGjkHEkg31aQQ
Find me some upbeat tracks from the mid-90s with very high valence levels.,4V5RFkTNDTGjkHEkg31aQQ
Give me songs in a major key with a medium tempo similar to 'You Make Me Feel So Good'.,4V5RFkTNDTGjkHEkg31aQQ
I'm in the mood for some energetic music with low acousticness—any suggestions?,4V5RFkTNDTGjkHEkg31aQQ
Are there any other songs with low loudness and high instrumentalness like this one?,4V5RFkTNDTGjkHEkg31aQQ
Can you recommend more folk rock songs with a very high acoustic feel?,39HkG70nWuTZk9ymknt7oX
I'm looking for mellow tunes in the key of F with a major mode like 'Bring Back The Time'. Any suggestions?,39HkG70nWuTZk9ymknt7oX
Give me songs with very low energy and tempo like this one by B.J. Thomas.,39HkG70nWuTZk9ymknt7oX
Do you have any low-energy solo tracks with a very low valence and instrumental vibe?,39HkG70nWuTZk9ymknt7oX
I want to explore more very low popular folk rock artists like B.J. Thomas. Any recommendations?,39HkG70nWuTZk9ymknt7oX
Can you recommend more songs with a similar mellow vibe like 'Red Rubber Ball'?,6DuLN8tFW0DkH9wsbTHZsX
"I'm looking for classic garage rock tracks from the early 90s, any recommendations?",6DuLN8tFW0DkH9wsbTHZsX
Give me some songs in a major key with very high acousticness and very low energy.,6DuLN8tFW0DkH9wsbTHZsX
What are some popular tracks that are not explicit and have a high valence?,6DuLN8tFW0DkH9wsbTHZsX
I want more solo songs with a low tempo and very low energy.,6DuLN8tFW0DkH9wsbTHZsX
Can you recommend more classic garage rock songs from the late 60s like 'Along Comes Mary'?,5uKicxW4RaLDnFsDTbhW8s
Give me some high-energy tracks in a major key similar to this one.,5uKicxW4RaLDnFsDTbhW8s
I'm in the mood for something with a very high tempo and very high valence like 'Along Comes Mary'. Any suggestions?,5uKicxW4RaLDnFsDTbhW8s
Find me songs with high speechiness and high liveness similar to this one by The Association.,5uKicxW4RaLDnFsDTbhW8s
Give me more medium-popular songs with a very high valence and a medium danceability level.,5uKicxW4RaLDnFsDTbhW8s
Can you recommend more mellow tracks from the mid-60s similar to Bob Dylan's 'I Want You'?,7tJQ4Ekp2vN3NlI3vJJW3v
Give me some popular album rock songs in the key of F with a major mode.,7tJQ4Ekp2vN3NlI3vJJW3v
"I'm in the mood for high-energy tracks that are not too danceable, maybe from the 60s?",7tJQ4Ekp2vN3NlI3vJJW3v
"Could you suggest some laid-back, acoustic rock tunes with high valence?",7tJQ4Ekp2vN3NlI3vJJW3v
Do you have any mainstream rock songs from the 60s that are not explicit and have medium energy?,7tJQ4Ekp2vN3NlI3vJJW3v
Can you recommend more mellow rock-and-roll songs similar to Love Letters?,30wkclk2UoFD8TR0PZIGuC
Give me upbeat rock-and-roll tracks in the key of F with a major mode.,30wkclk2UoFD8TR0PZIGuC
I'm looking for high-energy rock-and-roll collaborations from the 2010s.,30wkclk2UoFD8TR0PZIGuC
Find me instrumental rock-and-roll songs with a very high acousticness.,30wkclk2UoFD8TR0PZIGuC
Do you have any low-energy rock-and-roll tracks with medium tempo and very low valence?,30wkclk2UoFD8TR0PZIGuC
Can you recommend more high-energy songs like Dirty Water?,3NINDFPIYnyT26cWWRomOQ
"I'm in the mood for some classic garage rock from the 60s, what do you suggest?",3NINDFPIYnyT26cWWRomOQ
Give me something with a very high tempo and very high valence like Dirty Water,3NINDFPIYnyT26cWWRomOQ
Do you have any tracks similar to Dirty Water in key A?,3NINDFPIYnyT26cWWRomOQ
I'm looking for more upbeat songs with medium danceability and very high valence,3NINDFPIYnyT26cWWRomOQ
Can you recommend more songs with a similar mellow vibe like 'Friday's Child' by Nancy Sinatra?,2UDvFt9DihkjhaNY5Ak50d
